cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,latency_sec_per_token
FULL,16,1830,8192,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.001119298611111111
NONE,16,1530,8192,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,7.404810587565104e-05
FULL,16,1530,8192,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0012928679435483873
NONE,16,1230,8192,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,9.10858154296875e-05
FULL,16,1230,8192,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.001593458333333333
NONE,16,930,8192,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.00012788314819335938
FULL,16,930,8192,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00187023711622807
NONE,16,2430,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.468638102213542e-05
FULL,16,2430,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0006673557692307693
NONE,16,2130,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.9572245279947915e-05
FULL,16,2130,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0006840569690265486
NONE,16,1830,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,5.719655354817708e-05
FULL,16,1830,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0007206829896907216
NONE,16,1530,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,6.771443684895833e-05
FULL,16,1530,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0008323431069958847
NONE,16,1230,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,8.324178059895833e-05
FULL,16,1230,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0010231891025641023
NONE,16,930,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.00011725616455078125
FULL,16,930,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0012005899234693877
NONE,16,2430,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.254116482204861e-05
FULL,16,2430,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00045876736111111107
NONE,16,2130,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.728291829427084e-05
FULL,16,2130,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0004734931615776082
NONE,16,1830,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,5.455780029296875e-05
FULL,16,1830,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0005059570312499999
NONE,16,1530,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,6.45355224609375e-05
FULL,16,1530,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0005868461879432624
NONE,16,1230,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,7.949930826822916e-05
FULL,16,1230,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0007209374999999999
NONE,16,930,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.00011228739420572917
FULL,16,930,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0008443804824561403
NONE,16,2430,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.1495361328124994e-05
FULL,16,2430,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00035761284722222216
NONE,16,2130,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.611155192057291e-05
FULL,16,2130,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0003720276008492569
NONE,16,1830,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,5.329250759548611e-05
FULL,16,1830,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0004017669753086419
NONE,16,1530,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,6.288587782118055e-05
FULL,16,1530,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0004691279498525075
NONE,16,1230,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,7.737019856770834e-05
FULL,16,1230,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.000575154532967033
NONE,16,930,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.00010966593424479166
FULL,16,930,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0006842869178921568
NONE,16,2430,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.077718098958333e-05
FULL,16,2430,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00030490162037037036
NONE,16,2130,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.549967447916666e-05
FULL,16,2130,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0003197419055201699
NONE,16,1830,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,5.257703993055556e-05
FULL,16,1830,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0003485185185185185
NONE,16,1530,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,6.205919053819444e-05
FULL,16,1530,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00040878502949852504
NONE,16,1230,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,7.633056640625e-05
FULL,16,1230,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0005024839743589744
NONE,16,930,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.00010818277994791666
FULL,16,930,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0006069508272058824
NONE,16,2430,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.011773003472222e-05
FULL,16,2430,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00028058854166666667
NONE,16,2130,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,4.482096354166667e-05
FULL,16,2130,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0002953988095238095
NONE,16,1830,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,5.187536168981482e-05
FULL,16,1830,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00032531249999999997
NONE,16,1530,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,6.134672619047619e-05
FULL,16,1530,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.00038183750000000006
NONE,16,1230,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,7.543809678819443e-05
FULL,16,1230,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0004701423267326733
NONE,16,930,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.00010735880533854166
FULL,16,930,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0005707202576754385
