cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,total_energy_based_j_per_token
NONE,16,2130,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.02276160685221354
FULL,16,2130,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.2057774705014749
NONE,16,1830,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.020149195353190104
FULL,16,1830,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.19048399914089348
NONE,16,1530,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.017420145670572918
FULL,16,1530,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.20516917438271606
NONE,16,1230,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.018434056599934894
FULL,16,1230,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.1984411858974359
NONE,16,930,4096,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.01862005106608073
FULL,16,930,4096,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.20199521683673471
NONE,16,2430,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.025433902316623264
FULL,16,2430,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.16278895833333334
NONE,16,2130,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.021503814697265627
FULL,16,2130,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.14059701017811704
NONE,16,1830,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.019253641764322916
FULL,16,1830,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.1303940662202381
NONE,16,1530,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.01682696533203125
FULL,16,1530,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.13786402925531915
NONE,16,1230,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.01725108846028646
FULL,16,1230,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.135429375
NONE,16,930,2048,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.01796674601236979
FULL,16,930,2048,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.13526005116959064
NONE,16,2430,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.024908109537760417
FULL,16,2430,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.12510975115740738
NONE,16,2130,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.020784072875976563
FULL,16,2130,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.11399771098726115
NONE,16,1830,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.018904852973090278
FULL,16,1830,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.09850570987654321
NONE,16,1530,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.016311821831597222
FULL,16,1530,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.10480341998525074
NONE,16,1230,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.016948170979817708
FULL,16,1230,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.10294036172161172
NONE,16,930,1024,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.017479024251302083
FULL,16,930,1024,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.1046618412990196
NONE,16,2430,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.0244333251953125
FULL,16,2430,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.10448206018518519
NONE,16,2130,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.02026677449544271
FULL,16,2130,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.08867864251592357
NONE,16,1830,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.018492323133680558
FULL,16,1830,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.08809513888888888
NONE,16,1530,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.016034396701388887
FULL,16,1530,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.08573492809734513
NONE,16,1230,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.016659810384114584
FULL,16,1230,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0866660370879121
NONE,16,930,512,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.017433837890625
FULL,16,930,512,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0921685049019608
NONE,16,2430,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.024030863444010415
FULL,16,2430,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.09409210937500001
NONE,16,2130,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.019831486002604166
FULL,16,2130,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.08105505952380952
NONE,16,1830,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.018341950593171296
FULL,16,1830,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.07857208333333333
NONE,16,1530,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.015785377139136907
FULL,16,1530,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.0807795
NONE,16,1230,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.017055257161458334
FULL,16,1230,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.07837144183168317
NONE,16,930,256,JunHowie/Qwen3-8B-GPTQ-Int4_prefill-all,0.017313212076822918
FULL,16,930,256,JunHowie/Qwen3-8B-GPTQ-Int4_decoding-all,0.08119147478070177
