batch_size,kv_group,graph_mode,sm_clock,avg_power,avg_energy_per_token,points
11,128,mani,2520,312.9770765550239,0.5853733587294476,209
11,128,seg,1320,222.9830801435407,0.4361186921657605,223
11,128,seg,1620,229.19013716108452,0.4412798960846745,214
11,128,seg,1920,233.11026714513557,0.4437236777269465,212
11,128,seg,2220,259.3876172248804,0.48973133182180656,212
11,128,seg,2520,320.68196172248804,0.6017942798908221,209
11,4096,all,1320,224.26736090225563,0.5958810841144528,266
11,4096,mani,1320,219.19862406015037,0.5986930723866484,266
11,4096,mani,1620,225.8491052631579,0.6032524441121744,266
11,4096,mani,1920,231.51257056101795,0.6093863471375408,261
11,4096,mani,2220,255.02532504337768,0.6648200767639378,257
11,4096,mani,2520,312.28100809716597,0.8089571479601393,253
11,4096,seg,1320,224.32145488721807,0.6144022622013366,266
11,4096,seg,1620,227.07307518796992,0.6083445364566721,266
11,4096,seg,1920,233.80839300173508,0.6170997780655894,260
11,4096,seg,2220,258.20553441295544,0.6749733078058199,253
11,4096,seg,2520,322.2521069982649,0.8371067867627986,255
11,8192,all,1320,227.3346666666667,0.7740093899734184,228
11,8192,all,1620,231.08960526315792,0.779459258674907,228
11,8192,all,1920,236.38872807017546,0.7920304209403243,228
11,8192,all,2220,261.3082280701754,0.8711545117012228,228
11,8192,all,2520,324.0985701754386,1.0765033606034025,228
11,8192,mani,1320,221.58313056680163,0.7828121646096594,231
11,8192,mani,1620,226.5702149122807,0.7794359317969165,228
11,8192,mani,1920,231.34980263157894,0.7828092564752791,228
11,8192,mani,2220,258.22531578947365,0.8639016868759968,228
11,8192,mani,2520,314.1587109250399,1.0441666173619568,227
11,8192,seg,1320,224.68340317139,0.7957285614667423,234
11,8192,seg,1620,229.31942543859645,0.7906856788390484,228
11,8192,seg,1920,235.97298684210526,0.8001798440470494,228
11,8192,seg,2220,259.7467368421053,0.8708434102438861,228
11,8192,seg,2520,323.8922412280702,1.0788737421577619,228
12,1024,mani,1320,220.44595883940622,0.4324606524691577,237
12,1024,mani,1620,224.69814912280702,0.4338832263815789,228
12,1024,mani,1920,230.93017341430502,0.4412437469043522,232
12,1024,mani,2220,253.28615789473685,0.4803493127295322,228
12,1024,mani,2520,313.9405570175439,0.5917943820979532,226
12,1024,seg,1320,222.23740553306342,0.43729498765187813,239
12,1024,seg,1620,228.2853215249663,0.4421035782602901,230
12,1024,seg,1920,234.24547807017544,0.44885337384356727,228
12,1024,seg,2220,257.6672017543859,0.490055922316886,228
12,1024,seg,2520,319.7560438596491,0.604480582137427,228
12,128,mani,1320,220.35902153110047,0.3942136236993952,216
12,128,mani,1620,225.4612248803828,0.3971004712533227,213
12,128,mani,1920,230.515004784689,0.40143077012041467,209
12,128,mani,2220,254.60133213716108,0.4398528142005582,213
12,128,mani,2520,315.11755023923445,0.5411204277551834,209
12,128,seg,1320,223.42294138755983,0.40087361531781635,224
12,128,seg,1620,229.31433771929824,0.4050978812827286,216
12,128,seg,1920,233.30263835725677,0.40751426679233116,211
12,128,seg,2220,259.87306698564595,0.45024370874202546,209
12,128,seg,2520,321.0600909090909,0.5528682177192983,209
12,4096,all,1320,224.40328195488723,0.567871528091061,266
12,4096,mani,1320,221.12383082706765,0.5579227103487887,266
12,4096,mani,1620,228.39127443609027,0.5666685758315929,266
12,4096,mani,1920,233.54310526315786,0.5737489237225006,266
12,4096,mani,2220,257.29388345864663,0.6279513178265107,266
12,4096,mani,2520,314.5931084441874,0.764197473567439,265
12,4096,seg,1320,226.81226315789473,0.5735045145909914,266
12,4096,seg,1620,229.05884210526312,0.5696521038540796,266
12,4096,seg,1920,236.08412030075186,0.5810971895300753,266
12,4096,seg,2220,260.0272142857143,0.6359677976103453,266
12,4096,seg,2520,323.3302894736842,0.7870729132466583,266
12,8192,all,1320,228.3560536437247,0.7424325744015219,236
12,8192,all,1620,232.8606069500675,0.7499846254414549,229
12,8192,all,1920,237.36757726045883,0.7596820638419366,229
12,8192,all,2220,262.3040394736842,0.8357816450694444,228
12,8192,all,2520,325.6194649122807,1.0340084407955654,228
12,8192,mani,1320,225.7044335357625,0.7392281895564834,236
12,8192,mani,1620,229.9774254385965,0.7385688357309942,229
12,8192,mani,1920,233.29581140350876,0.7426428780567739,228
12,8192,mani,2220,260.1224122807018,0.8232171565442252,228
12,8192,mani,2520,316.7287938596491,0.9987537857401316,228
12,8192,seg,1320,229.30655229419705,0.7521842334585396,239
12,8192,seg,1620,232.36741194331984,0.7473975563742691,229
12,8192,seg,1920,238.03807422402156,0.7589585805828741,229
12,8192,seg,2220,261.4124298245614,0.8286124252077242,228
12,8192,seg,2520,324.868899122807,1.0260776499713693,228
13,1024,mani,1320,222.7691838731444,0.4056834667574224,234
13,1024,mani,1620,226.00027395411607,0.40604013638085223,234
13,1024,mani,1920,231.65520175438596,0.41203780856848854,228
13,1024,mani,2220,254.81107658569502,0.4499239657045832,229
13,1024,mani,2520,315.9278903508772,0.554684968120108,228
13,1024,seg,1320,222.6001595816464,0.40630476944023153,241
13,1024,seg,1620,228.52980263157895,0.411521091237465,234
13,1024,seg,1920,234.3205104588394,0.4176834599767726,229
13,1024,seg,2220,257.5661443994602,0.4557596754624468,229
13,1024,seg,2520,319.8614824561404,0.5628099941912955,228
13,128,mani,1320,221.23778787878788,0.36590948453974975,221
13,128,mani,1620,226.70252631578947,0.3692524408373819,215
13,128,mani,1920,231.9418229665072,0.37360192007066617,210
13,128,mani,2220,255.76470813397128,0.40868294101361796,209
13,128,mani,2520,317.44711004784693,0.5041124736724328,209
13,128,seg,1320,224.10291905901116,0.37153527034093975,223
13,128,seg,1620,229.20066826156298,0.37422530693718564,216
13,128,seg,1920,234.00825877192983,0.3778161094244878,210
13,128,seg,2220,260.2733588516747,0.4168123111402282,209
13,128,seg,2520,321.51939712918664,0.5117300358825911,209
13,4096,all,1320,225.73568546365914,0.5388401188903241,275
13,4096,all,1620,233.34126090225564,0.5508250035386544,267
13,4096,mani,1320,223.4588621553885,0.5292174832539897,269
13,4096,mani,1620,229.6909498746867,0.5377413260482403,267
13,4096,mani,1920,234.7045827067669,0.5451787027491806,266
13,4096,mani,2220,258.38872556390976,0.5967129222325044,266
13,4096,mani,2520,316.7286052631579,0.728224977015616,266
13,4096,seg,1320,227.91262731829576,0.540585634053317,272
13,4096,seg,1620,230.03562781954884,0.5395354147410192,266
13,4096,seg,1920,236.1712030075188,0.5493907508739798,266
13,4096,seg,2220,261.31353383458645,0.6044229412132897,266
13,4096,seg,2520,323.58513909774433,0.7451570898631193,266
13,8192,all,1320,229.48291497975706,0.7139875904915395,247
13,8192,all,1620,234.80906882591094,0.7250403879430084,247
13,8192,all,1920,238.08333535762483,0.7310363234971365,243
13,8192,all,2220,263.25772368421053,0.804847414043825,239
13,8192,all,2520,326.6922196356275,0.9955427130456505,241
13,8192,mani,1320,228.33263765182187,0.7068805012859442,246
13,8192,mani,1620,231.32421997300943,0.7100670520302605,240
13,8192,mani,1920,233.27991228070178,0.7115933591171407,241
13,8192,mani,2220,260.68172840755733,0.7915226815196028,235
13,8192,mani,2520,317.8939075573549,0.9618800715353039,238
13,8192,seg,1320,230.2688825910931,0.7139253967902004,247
13,8192,seg,1620,233.1164892037787,0.7165169150994843,236
13,8192,seg,1920,238.04861066126858,0.727142107980034,242
13,8192,seg,2220,261.6562989203779,0.7955427870089795,240
13,8192,seg,2520,323.0716912955466,0.9788140507174125,237
14,1024,mani,1320,223.44558603238866,0.3808697549222817,242
14,1024,mani,1620,227.0630627530364,0.38201484806092156,237
14,1024,mani,1920,232.33864811066124,0.38709711080017345,230
14,1024,mani,2220,256.4031690283401,0.42420829398469734,229
14,1024,mani,2520,317.7314922402159,0.52266353336818,229
14,1024,seg,1320,222.59726012145748,0.3799694340949007,243
14,1024,seg,1620,228.63969365721996,0.38519772943160785,237
14,1024,seg,1920,234.2981970310391,0.3908569896507133,234
14,1024,seg,2220,257.27991632928473,0.426192940770267,229
14,1024,seg,2520,320.1174956140351,0.5272672080704887,228
14,128,mani,1320,221.76477791068578,0.34128283775313284,220
14,128,mani,1620,227.78344736842106,0.3453119161840112,213
14,128,mani,1920,232.3593755980861,0.3483311598896958,211
14,128,mani,2220,256.89362679425835,0.38200187495010257,209
14,128,mani,2520,319.55612493354596,0.4723182587638415,207
14,128,seg,1320,224.06992663476873,0.3453643182475507,223
14,128,seg,1620,228.9678791866029,0.34763530502321144,218
14,128,seg,1920,234.84063516746411,0.3525681387450729,213
14,128,seg,2220,261.0416267942584,0.3887156627621326,209
14,128,seg,2520,321.79568819776716,0.4763276441641604,213
14,4096,all,1320,226.83152631578946,0.5141581096817043,285
14,4096,all,1620,234.1415463659148,0.5253289968964873,280
14,4096,mani,1320,225.09223157894738,0.5058265512982854,281
14,4096,mani,1620,230.86509624060147,0.5135668293302701,276
14,4096,mani,1920,235.88811829573933,0.5208555087327247,273
14,4096,mani,2220,259.31214385964915,0.5694458297384134,270
14,4096,mani,2520,318.8512807017544,0.6973572233250785,268
14,4096,seg,1320,228.18714185463656,0.5131971452923181,279
14,4096,seg,1620,231.33458120300753,0.5152130353520508,277
14,4096,seg,1920,236.31938471177943,0.5223251166574372,271
14,4096,seg,2220,261.9534679197995,0.575773455361678,270
14,4096,seg,2520,323.804092481203,0.7088118150286032,268
14,8192,all,1320,230.2243198380567,0.6909167670074223,247
14,8192,all,1620,235.11444534412954,0.7002286077848467,247
14,8192,all,1920,238.83780566801622,0.707369964813958,247
14,8192,all,2220,263.934012145749,0.7783126703219587,247
14,8192,all,2520,327.6995991902834,0.9633342318204164,247
14,8192,mani,1320,227.87989068825914,0.6799749391888374,247
14,8192,mani,1620,231.99012955465585,0.6866050623240794,247
14,8192,mani,1920,235.24482591093118,0.6920499943666859,247
14,8192,mani,2220,260.83601214574895,0.7643707125115673,247
14,8192,mani,2520,319.19112550607286,0.9317360935140736,247
14,8192,seg,1320,229.3636558704453,0.6850359047031039,247
14,8192,seg,1620,233.65159919028338,0.6921151684620204,247
14,8192,seg,1920,238.32849392712552,0.70165343720214,247
14,8192,seg,2220,262.29414574898783,0.7692218088268749,247
14,8192,seg,2520,307.58025506072875,0.8985124449387893,247
15,1024,mani,1320,223.70683805668014,0.35903314693522265,247
15,1024,mani,1620,228.1628434547908,0.3614507341401259,239
15,1024,mani,1920,232.86593488529016,0.36535290277640575,238
15,1024,mani,2220,257.56278609986504,0.4012593680665992,234
15,1024,mani,2520,319.36506072874494,0.4947850645114709,230
15,1024,seg,1320,222.51000809716598,0.35740188075249657,247
15,1024,seg,1620,228.38449224021593,0.3620407639277328,241
15,1024,seg,1920,234.05523852901484,0.3674274084206478,238
15,1024,seg,2220,257.7205742240216,0.4017302897287674,234
15,1024,seg,2520,320.2193373819163,0.49639838393578495,231
15,128,mani,1320,222.1889605263158,0.3198219492607921,222
15,128,mani,1620,228.98072727272728,0.324664143323126,209
15,128,mani,1920,232.8465326953748,0.3264411516744019,212
15,128,mani,2220,258.53964194577355,0.3596287679085061,210
15,128,mani,2520,321.95786802232857,0.44507675873660285,212
15,128,seg,1320,223.02754425837318,0.32127802781004783,224
15,128,seg,1620,228.67530143540668,0.3244654694162679,209
15,128,seg,1920,234.49463596491228,0.3289986011412546,213
15,128,seg,2220,260.8752248803828,0.3631347542044657,209
15,128,seg,2520,322.1513692185008,0.4456867663936204,211
15,4096,all,1320,227.58471578947368,0.4941738430833008,285
15,4096,all,1620,234.58962807017542,0.5043440814864197,285
15,4096,mani,1320,226.5662315789474,0.4868549088779727,285
15,4096,mani,1620,231.8452140350877,0.49374078643664715,285
15,4096,mani,1920,237.01587669172932,0.5011947256777499,284
15,4096,mani,2220,259.87749248120303,0.5467154499290819,278
15,4096,mani,2520,320.4001373433584,0.6713951167343545,279
15,4096,seg,1320,228.0042210526316,0.4900216249928525,285
15,4096,seg,1620,232.30464561403508,0.49506623663261856,285
15,4096,seg,1920,236.07434035087718,0.4993898177489278,285
15,4096,seg,2220,262.49869147869674,0.5524394061812494,277
15,4096,seg,2520,323.7834817042606,0.6787234117968811,278
15,8192,all,1320,230.56484846732215,0.6732185059862799,263
15,8192,all,1620,235.05489155581262,0.6801335637594628,259
15,8192,all,1920,239.3751969346443,0.6882583040740634,254
15,8192,all,2220,264.6518982070561,0.757458544731701,256
15,8192,all,2520,328.4127727009832,0.9368465505062656,254
15,8192,mani,1320,225.9017365529208,0.6553052896390014,262
15,8192,mani,1620,232.9074303065356,0.6700447156663132,257
15,8192,mani,1920,237.090031810295,0.6778552306042028,257
15,8192,mani,2220,261.5066017929439,0.744240099897468,254
15,8192,mani,2520,320.64150578369004,0.9093111513032581,249
15,8192,seg,1320,227.90815789473686,0.6613762808753293,261
15,8192,seg,1620,234.74430508964718,0.6755926470187649,256
15,8192,seg,1920,238.28238345864665,0.6814710021494441,257
15,8192,seg,2220,263.21950665124353,0.7493013031600155,255
15,8192,seg,2520,325.94504771544246,0.9247309944013238,252
16,1024,mani,1320,223.55542105263157,0.3391286190716093,247
16,1024,mani,1620,229.34933569500672,0.34352680484303305,239
16,1024,mani,1920,233.02271322537112,0.3457062611116313,240
16,1024,mani,2220,258.2804372469635,0.38048115252462883,238
16,1024,mani,2520,319.94751956815117,0.4688349861185054,231
16,1024,seg,1320,222.45096356275303,0.3374581919949393,247
16,1024,seg,1620,228.15739507422404,0.34171308927640015,236
16,1024,seg,1920,233.40118893387316,0.346218626573971,241
16,1024,seg,2220,257.98954251012145,0.38001789634994937,237
16,1024,seg,2520,319.90671761133603,0.4687362308734607,235
16,128,mani,1320,222.23601435406698,0.3005604622760666,224
16,128,mani,1620,230.09354266347685,0.3064603633708383,215
16,128,mani,1920,233.34119856459327,0.3072997104826057,212
16,128,mani,2220,257.7728181818182,0.3367534271453349,209
16,128,mani,2520,323.13327392344496,0.41955511392825456,211
16,128,seg,1320,222.17726515151514,0.3004444302026017,223
16,128,seg,1620,227.9504393939394,0.30358283049431817,215
16,128,seg,1920,233.6552567783094,0.3076980088943132,212
16,128,seg,2220,259.6916746411483,0.3392226067939593,209
16,128,seg,2520,322.05312958532693,0.4181312843578798,210
16,4096,all,1320,228.0297432017544,0.4715715217245218,288
16,4096,all,1620,234.22157149122808,0.479878831803987,287
16,4096,mani,1320,227.85081754385968,0.47128841480148936,287
16,4096,mani,1620,232.52983859649123,0.47642783285428847,285
16,4096,mani,1920,237.58399999999997,0.48333697951145227,285
16,4096,mani,2220,260.0760736842105,0.5262567830216862,285
16,4096,mani,2520,321.11639649122804,0.6472303735350877,285
16,4096,seg,1320,227.16798092105265,0.46974299167766204,286
16,4096,seg,1620,232.09013684210527,0.47551129205653025,285
16,4096,seg,1920,236.43853684210526,0.48099222784600393,285
16,4096,seg,2220,261.8724807017544,0.5298871083552632,285
16,4096,seg,2520,323.60514035087715,0.6521983534761209,285
16,8192,all,1320,227.59064060150376,0.6420452438575867,213
16,8192,all,1620,234.57872932330827,0.6548517883411654,266
16,8192,all,1920,240.42131578947368,0.6670229266921209,266
16,8192,all,2220,265.184984962406,0.7323978255560777,266
16,8192,all,2520,329.12106766917293,0.9057688642958961,266
16,8192,mani,1320,226.35404135338348,0.6375713704154918,266
16,8192,mani,1620,233.48116917293234,0.65182877390625,266
16,8192,mani,1920,237.6871917293233,0.6594088965903039,266
16,8192,mani,2220,262.34796616541354,0.7245795749945175,266
16,8192,mani,2520,321.7891917293233,0.8855998296624373,266
16,8192,seg,1320,227.10415413533835,0.6396532511223372,266
16,8192,seg,1620,234.65365037593983,0.6550916683501723,266
16,8192,seg,1920,239.06202631578947,0.6631938839681234,266
16,8192,seg,2220,262.87600375939854,0.7260337626695645,266
16,8192,seg,2520,325.6180864661654,0.8961336743045113,266
